symbol,entry_date,setup,p_raw,p_cal,score,is_win,r_realized
ADI,2024-12-24,momentum,0.48891065813676443,0.4461538461538462,45,0,-1.0
RBLX,2024-12-24,momentum,0.3963271853798162,0.3397291196388262,34,0,-1.0
GS,2024-12-24,momentum,0.4403266546987702,0.41379310344827586,41,0,-1.0
JPM,2024-12-24,momentum,0.45442545634663345,0.41379310344827586,41,1,2.745
WFC,2024-12-24,momentum,0.40499053876353114,0.3397291196388262,34,0,-1.0
NVDA,2024-12-24,momentum,0.6305302400353795,0.641711229946524,64,1,2.746
AUR,2024-12-24,momentum,0.3083155032632319,0.33519553072625696,34,0,-1.0
DIS,2024-12-24,momentum,0.48966439497142566,0.4461538461538462,45,0,-1.0
ASTS,2024-12-26,momentum,0.5973665691307941,0.5918367346938775,59,0,-1.0
XLF,2024-12-26,momentum,0.5177272683868687,0.45714285714285713,46,0,-1.0
ABT,2024-12-27,momentum,0.43255547088222684,0.41379310344827586,41,0,-1.0
AI,2025-01-03,momentum,0.2235623306258774,0.33519553072625696,34,0,-1.0
DELL,2025-01-03,momentum,0.2553726523436549,0.33519553072625696,34,1,2.75
DASH,2025-01-03,momentum,0.2877119750172286,0.33519553072625696,34,0,-1.0
PYPL,2025-01-03,momentum,0.27626791937320727,0.33519553072625696,34,0,-1.0
MS,2025-01-03,momentum,0.2617158931225735,0.33519553072625696,34,0,-1.0
RIOT,2025-01-03,momentum,0.49405120488052784,0.4461538461538462,45,1,2.75
APLD,2025-01-03,momentum,0.5105415830264622,0.45714285714285713,46,0,-1.0
AFRM,2025-01-03,momentum,0.5299146222321182,0.5042016806722689,50,0,-1.0
DUOL,2025-01-03,momentum,0.25520156098239943,0.33519553072625696,34,0,-1.0
ISRG,2025-01-03,momentum,0.3002332112902402,0.33519553072625696,34,1,2.75
SNOW,2025-01-03,momentum,0.3068811953694646,0.33519553072625696,34,1,2.748
GTLB,2025-01-03,momentum,0.25893386222195447,0.33519553072625696,34,1,2.752
VRT,2025-01-03,momentum,0.5694062497057262,0.562962962962963,56,1,2.752
BAC,2025-01-03,momentum,0.31282312939597806,0.33519553072625696,34,1,2.711
EOG,2025-01-03,momentum,0.3550634806935751,0.3397291196388262,34,1,2.742
GE,2025-01-03,momentum,0.2967688208498364,0.33519553072625696,34,1,2.751
ABNB,2025-01-03,momentum,0.27102719173383827,0.33519553072625696,34,0,-1.0
BILL,2025-01-03,momentum,0.2872673102481835,0.33519553072625696,34,0,-1.0
SHOP,2025-01-03,momentum,0.24729960528040737,0.33519553072625696,34,0,-1.0
SPOT,2025-01-03,momentum,0.3866054127166635,0.3397291196388262,34,1,2.75
ETN,2025-01-06,momentum,0.43426536037239033,0.41379310344827586,41,1,2.751
MPC,2025-01-06,momentum,0.3019586120821883,0.33519553072625696,34,1,2.758
MSTR,2025-01-06,momentum,0.5212407969367682,0.5042016806722689,50,0,-1.0
CCJ,2025-01-06,momentum,0.6309333748958315,0.641711229946524,64,0,-1.0
XLE,2025-01-06,momentum,0.333670145548217,0.3397291196388262,34,1,2.72
IREN,2025-01-06,momentum,0.5393126624958933,0.5042016806722689,50,0,-1.0
SBUX,2025-01-06,momentum,0.3395430252094477,0.3397291196388262,34,1,2.761
COIN,2025-01-06,momentum,0.578076167577832,0.562962962962963,56,0,-1.0
PWR,2025-01-06,momentum,0.42986268128102756,0.3397291196388262,34,0,-1.0
WMT,2025-01-06,momentum,0.3406982730461587,0.3397291196388262,34,1,2.742
SMR,2025-01-06,momentum,0.5642141356831627,0.562962962962963,56,0,-1.0
IONQ,2025-01-08,breakout,0.16229447464022112,0.33519553072625696,34,1,2.998
RGTI,2025-01-08,breakout,0.013209882225538153,0.14285714285714285,14,0,-1.0
MRNA,2025-01-13,breakout,0.1474988666452587,0.33519553072625696,34,1,3.0
IWM,2025-01-15,momentum,0.49121657494884946,0.4461538461538462,45,1,2.746
CAT,2025-01-15,momentum,0.5418553081186865,0.5042016806722689,50,1,2.75
HIMS,2025-01-15,momentum,0.6465314917655838,0.641711229946524,64,1,2.753
HD,2025-01-15,momentum,0.7658276375549847,0.8181818181818182,82,1,2.752
RCL,2025-01-15,momentum,0.46505592499243953,0.41379310344827586,41,1,2.754
BWXT,2025-01-15,momentum,0.4679559592501685,0.41379310344827586,41,1,2.752
PATH,2025-01-15,momentum,0.3721257662209543,0.3397291196388262,34,1,2.75
DE,2025-01-15,momentum,0.5264486972823629,0.5042016806722689,50,1,2.749
AVGO,2025-01-15,momentum,0.31223934060363073,0.33519553072625696,34,0,-1.0
TEAM,2025-01-15,momentum,0.4853273396922752,0.4461538461538462,45,1,2.749
CCL,2025-01-15,momentum,0.44613959556923327,0.41379310344827586,41,1,2.727
PWR,2025-01-15,momentum,0.5708777069812386,0.562962962962963,56,1,2.75
SOFI,2025-01-15,momentum,0.6874892763079918,0.6785714285714286,68,1,2.729
URI,2025-01-15,momentum,0.7229282783222617,0.7281553398058253,73,1,2.753
COIN,2025-01-15,momentum,0.6560381559744637,0.641711229946524,64,1,2.75
MA,2025-01-15,momentum,0.5389242017689386,0.5042016806722689,50,1,2.751
BLK,2025-01-15,momentum,0.5412772625422442,0.5042016806722689,50,0,-1.0
AA,2025-01-15,momentum,0.6673526976084101,0.641711229946524,64,1,2.733
LOW,2025-01-15,momentum,0.5616452864476424,0.562962962962963,56,1,2.747
JD,2025-01-15,momentum,0.4748061787028505,0.41379310344827586,41,1,2.745
QQQ,2025-01-15,momentum,0.5302041698025797,0.5042016806722689,50,1,2.75
XLF,2025-01-15,momentum,0.6089989420226204,0.5952380952380952,60,1,2.724
HUBS,2025-01-15,momentum,0.3806936552000099,0.3397291196388262,34,1,2.75
ZS,2025-01-15,momentum,0.32684413262500134,0.3397291196388262,34,1,2.751
IBM,2025-01-16,momentum,0.5021555592086732,0.45714285714285713,46,1,2.751
NTAP,2025-01-16,momentum,0.5372661089944728,0.5042016806722689,50,1,2.751
SCHW,2025-01-16,momentum,0.5464418701899836,0.562962962962963,56,1,2.746
ETN,2025-01-16,momentum,0.348868756431014,0.3397291196388262,34,1,2.751
IREN,2025-01-16,momentum,0.31589433001179235,0.33519553072625696,34,0,-1.0
NOW,2025-01-17,momentum,0.5970859463308095,0.5918367346938775,59,1,2.748
BKNG,2025-01-17,momentum,0.5701403336877726,0.562962962962963,56,0,-1.0
WULF,2025-01-17,momentum,0.7116062801183247,0.7281553398058253,73,0,-1.0
PLTR,2025-01-17,momentum,0.5276754998722032,0.5042016806722689,50,1,2.754
COST,2025-01-17,momentum,0.5498118380309683,0.562962962962963,56,1,2.749
XLK,2025-01-17,momentum,0.557172386411769,0.562962962962963,56,1,2.75
AUR,2025-01-17,momentum,0.4023147245770446,0.3397291196388262,34,1,0.689
SPY,2025-01-17,momentum,0.6405825449325369,0.641711229946524,64,1,2.749
MARA,2025-01-17,momentum,0.7197201655227062,0.7281553398058253,73,1,2.767
MSFT,2025-01-17,momentum,0.6081014758286758,0.5952380952380952,60,1,2.75
LMT,2025-01-21,momentum,0.8423619002480969,0.8181818181818182,82,0,-1.0
NVDA,2025-01-21,momentum,0.5353107855125403,0.5042016806722689,50,0,-1.0
CCJ,2025-01-21,momentum,0.8081983469428397,0.8181818181818182,82,1,2.736
ORCL,2025-01-21,momentum,0.8636880987571244,1.0,100,1,2.748
BMY,2025-01-21,momentum,0.6607348876436062,0.641711229946524,64,1,2.608
CRM,2025-01-22,momentum,0.6076561779275036,0.5952380952380952,60,1,2.749
PANW,2025-01-22,momentum,0.8345381135333486,0.8181818181818182,82,1,2.747
HON,2025-01-23,momentum,0.6018381080869643,0.5918367346938775,59,0,-1.0
BABA,2025-01-23,momentum,0.5693589458609825,0.562962962962963,56,1,2.503
BLK,2025-01-24,momentum,0.541679813268981,0.5042016806722689,50,1,2.707
SHOP,2025-01-24,momentum,0.5391273393136528,0.5042016806722689,50,0,-1.0
TXN,2025-01-24,breakout,0.4614159257064182,0.41379310344827586,41,0,-1.0
DIS,2025-01-24,momentum,0.6560112586325769,0.641711229946524,64,1,2.743
UAL,2025-01-24,momentum,0.49813100047999487,0.45714285714285713,46,0,-1.0
WDAY,2025-01-24,momentum,0.5368602734169081,0.5042016806722689,50,1,2.752
NRG,2025-01-27,breakout,0.24032563642236462,0.33519553072625696,34,1,2.996
VRT,2025-01-27,breakout,0.22521235709135992,0.33519553072625696,34,0,-1.0
CIEN,2025-01-27,breakout,0.2769055821986247,0.33519553072625696,34,1,3.0
TSM,2025-01-27,breakout,0.20996398204439304,0.33519553072625696,34,1,2.998
SMR,2025-01-27,breakout,0.22867777375043777,0.33519553072625696,34,1,3.0
MRVL,2025-01-27,breakout,0.1807545544344591,0.33519553072625696,34,1,2.988
PWR,2025-01-27,breakout,0.28732741338569967,0.33519553072625696,34,0,-1.0
TLN,2025-01-27,breakout,0.20003193732852131,0.33519553072625696,34,1,3.0
CEG,2025-01-27,breakout,0.24974768573743117,0.33519553072625696,34,0,-1.0
ANET,2025-01-27,breakout,0.30300183571768374,0.33519553072625696,34,1,3.0
SOXX,2025-01-27,breakout,0.3526631251846979,0.3397291196388262,34,0,-1.0
AMAT,2025-01-27,breakout,0.2564086640148604,0.33519553072625696,34,1,1.328
LRCX,2025-01-27,breakout,0.26035337127098024,0.33519553072625696,34,1,2.638
CRDO,2025-01-27,breakout,0.18420577370281987,0.33519553072625696,34,1,3.0
MPWR,2025-01-27,breakout,0.3370730847940969,0.3397291196388262,34,1,3.0
ARM,2025-01-27,breakout,0.28273618727232236,0.33519553072625696,34,1,1.313
BWXT,2025-01-27,breakout,0.2504417322361758,0.33519553072625696,34,0,-1.0
VST,2025-01-27,breakout,0.17844578434188546,0.33519553072625696,34,1,3.0
SMH,2025-01-27,breakout,0.32946650880049305,0.3397291196388262,34,1,3.0
CVX,2025-01-27,momentum,0.30505307860982084,0.33519553072625696,34,0,-1.0
MCD,2025-01-28,momentum,0.4353435377597979,0.41379310344827586,41,1,2.751
HPE,2025-01-28,breakout,0.19621896513192047,0.33519553072625696,34,0,-1.0
AAPL,2025-01-28,momentum,0.635955317606466,0.641711229946524,64,1,2.756
MPC,2025-01-29,momentum,0.24513148060375575,0.33519553072625696,34,0,-1.0
BAC,2025-01-29,momentum,0.3260988791295844,0.3397291196388262,34,0,-1.0
AFRM,2025-01-30,momentum,0.667589854813505,0.641711229946524,64,1,2.756
NEM,2025-01-30,momentum,0.5987403907618221,0.5918367346938775,59,1,2.663
PYPL,2025-01-30,momentum,0.43668419101139017,0.41379310344827586,41,0,-1.0
LUV,2025-01-30,reversion,0.34351265576256046,0.3397291196388262,34,0,-1.0
NOW,2025-01-30,breakout,0.3301092152614586,0.3397291196388262,34,0,-1.0
HD,2025-01-31,momentum,0.33376698972152646,0.3397291196388262,34,0,-1.0
ACHR,2025-01-31,momentum,0.23347233781312807,0.33519553072625696,34,0,-1.0
LOW,2025-01-31,momentum,0.2981370500258411,0.33519553072625696,34,0,-1.0
BA,2025-02-03,momentum,0.313979813214077,0.33519553072625696,34,1,0.744
WFC,2025-02-03,momentum,0.35296192035028123,0.3397291196388262,34,1,2.75
PDD,2025-02-03,breakout,0.25131274995533226,0.33519553072625696,34,1,3.0
DXCM,2025-02-03,momentum,0.2651307918640395,0.33519553072625696,34,0,-1.0
AI,2025-02-04,momentum,0.5876188100678899,0.5714285714285714,57,0,-1.0
GS,2025-02-04,momentum,0.3771158790464865,0.3397291196388262,34,1,2.751
AVGO,2025-02-04,momentum,0.33652300522258405,0.3397291196388262,34,0,-1.0
NFLX,2025-02-04,momentum,0.4159821269298098,0.3397291196388262,34,1,2.751
ASTS,2025-02-04,momentum,0.5324557896069891,0.5042016806722689,50,1,2.759
QCOM,2025-02-04,momentum,0.2567210874931374,0.33519553072625696,34,0,-1.0
RGTI,2025-02-04,momentum,0.08207343943458821,0.14285714285714285,14,0,-1.0
UBER,2025-02-05,breakout,0.43825167242058916,0.41379310344827586,41,1,3.0
PANW,2025-02-05,momentum,0.42761695460655336,0.3397291196388262,34,1,2.724
CAT,2025-02-05,reversion,0.27983369815486514,0.33519553072625696,34,1,2.499
GOOG,2025-02-05,breakout,0.3643050026423348,0.3397291196388262,34,0,-1.0
MRVL,2025-02-05,momentum,0.6456265757986452,0.641711229946524,64,0,-1.0
ROKU,2025-02-05,momentum,0.3624847384940933,0.3397291196388262,34,1,2.749
XLE,2025-02-05,momentum,0.5181552315671303,0.45714285714285713,46,0,-1.0
ANET,2025-02-05,momentum,0.414913726674217,0.3397291196388262,34,0,-1.0
GOOGL,2025-02-05,breakout,0.36143517188966057,0.3397291196388262,34,0,-1.0
XLK,2025-02-06,momentum,0.389470690813761,0.3397291196388262,34,0,-1.0
SCHW,2025-02-06,momentum,0.5111275089033368,0.45714285714285713,46,0,-1.0
JD,2025-02-06,momentum,0.36485245499893837,0.3397291196388262,34,0,-1.0
IREN,2025-02-06,momentum,0.6620104062975063,0.641711229946524,64,0,-1.0
SERV,2025-02-06,momentum,0.2432572164350727,0.33519553072625696,34,1,2.745
SO,2025-02-07,momentum,0.2729559820724279,0.33519553072625696,34,1,2.75
BIDU,2025-02-07,momentum,0.3271269160136935,0.3397291196388262,34,1,2.751
XLV,2025-02-10,momentum,0.35011281592835425,0.3397291196388262,34,0,-1.0
CVX,2025-02-10,momentum,0.5323964396259699,0.5042016806722689,50,1,2.532
NVDA,2025-02-10,momentum,0.6913874093539761,0.6785714285714286,68,1,2.754
TSLA,2025-02-10,reversion,0.36410020661349807,0.3397291196388262,34,0,-1.0
RKLB,2025-02-10,momentum,0.5394629957823865,0.5042016806722689,50,0,-1.0
PYPL,2025-02-10,reversion,0.4151386712428741,0.3397291196388262,34,0,-1.0
SMH,2025-02-10,momentum,0.4276326987963867,0.3397291196388262,34,0,-1.0
EOG,2025-02-10,momentum,0.5093200889926516,0.45714285714285713,46,1,2.747
BKNG,2025-02-10,momentum,0.5033927121875649,0.45714285714285713,46,1,2.558
ACHR,2025-02-10,momentum,0.532849829809807,0.5042016806722689,50,1,2.75
INTC,2025-02-11,momentum,0.4934934952485104,0.4461538461538462,45,1,2.732
RCL,2025-02-11,momentum,0.33236396377571326,0.3397291196388262,34,0,-1.0
GTLB,2025-02-11,momentum,0.27706004612416063,0.33519553072625696,34,0,-1.0
VRT,2025-02-11,momentum,0.3631109511891068,0.3397291196388262,34,0,-1.0
QBTS,2025-02-12,momentum,0.2898253210539171,0.33519553072625696,34,1,2.765
AAPL,2025-02-12,momentum,0.35386237875117166,0.3397291196388262,34,1,2.75
RTX,2025-02-12,momentum,0.30722893475749136,0.33519553072625696,34,0,-1.0
BLK,2025-02-12,reversion,0.2502276102384572,0.33519553072625696,34,0,-1.0
SOXX,2025-02-13,momentum,0.41887997341905153,0.3397291196388262,34,0,-1.0
RIVN,2025-02-13,momentum,0.6642821624755844,0.641711229946524,64,1,2.724
RIOT,2025-02-14,momentum,0.6842030082222653,0.641711229946524,64,0,-1.0
ADI,2025-02-14,momentum,0.5976158704745372,0.5918367346938775,59,1,2.748
BMY,2025-02-14,reversion,0.45875749416008527,0.41379310344827586,41,1,2.518
LULU,2025-02-14,reversion,0.30832556707412134,0.33519553072625696,34,0,-1.0
TEAM,2025-02-18,momentum,0.47066236406064854,0.41379310344827586,41,0,-1.0
SCHW,2025-02-18,momentum,0.36337547542858956,0.3397291196388262,34,0,-1.0
MA,2025-02-18,momentum,0.4295378480585264,0.3397291196388262,34,0,-1.0
ARM,2025-02-18,momentum,0.4169658208193,0.3397291196388262,34,0,-1.0
SERV,2025-02-18,breakout,0.22979578595378178,0.33519553072625696,34,1,3.0
CEG,2025-02-19,momentum,0.403095193733092,0.3397291196388262,34,0,-1.0
DIS,2025-02-19,momentum,0.4072475700746715,0.3397291196388262,34,0,-1.0
DUK,2025-02-19,momentum,0.38008832421794647,0.3397291196388262,34,1,2.505
S,2025-02-19,breakout,0.33765983841144626,0.3397291196388262,34,0,-1.0
HPE,2025-02-19,momentum,0.44961822339682583,0.41379310344827586,41,0,-1.0
OKLO,2025-02-19,momentum,0.27397630151287816,0.33519553072625696,34,0,-1.0
SPOT,2025-02-20,momentum,0.4159162831906228,0.3397291196388262,34,0,-1.0
COST,2025-02-20,momentum,0.37399360298307865,0.3397291196388262,34,0,-1.0
CRM,2025-02-20,reversion,0.405747766612396,0.3397291196388262,34,0,-1.0
HD,2025-02-20,reversion,0.42792049915843744,0.3397291196388262,34,0,-1.0
WMT,2025-02-20,breakout,0.300084502630325,0.33519553072625696,34,0,-1.0
META,2025-02-20,momentum,0.33596745385339283,0.3397291196388262,34,0,-1.0
RDDT,2025-02-20,reversion,0.2864612207307686,0.33519553072625696,34,0,-1.0
NOW,2025-02-20,reversion,0.4200638224713618,0.3397291196388262,34,0,-1.0
CRWD,2025-02-21,breakout,0.16654706511373157,0.33519553072625696,34,0,-1.0
DUOL,2025-02-21,breakout,0.21715095900159795,0.33519553072625696,34,0,-1.0
NEM,2025-02-24,breakout,0.20589982908904844,0.33519553072625696,34,0,-1.0
PLTR,2025-02-24,breakout,0.18644711666628508,0.33519553072625696,34,0,-1.0
APLD,2025-02-25,breakout,0.17147473401330757,0.33519553072625696,34,0,-1.0
HIMS,2025-02-25,breakout,0.09010183719134382,0.14285714285714285,14,0,-1.0
NRG,2025-03-03,breakout,0.2352880757277217,0.33519553072625696,34,0,-1.0
REGN,2025-03-14,breakout,0.20013632506023912,0.33519553072625696,34,0,-1.0
RCL,2025-03-24,momentum,0.6917138234997794,0.6785714285714286,68,0,-1.0
ROKU,2025-03-24,momentum,0.7444005800197528,0.7281553398058253,73,0,-1.0
SPY,2025-03-24,momentum,0.4788125662149928,0.41379310344827586,41,1,2.755
XLF,2025-03-24,momentum,0.5625044478754784,0.562962962962963,56,0,-1.0
IONQ,2025-03-24,momentum,0.6497179516950435,0.641711229946524,64,1,2.76
AMZN,2025-03-24,momentum,0.561460296519452,0.562962962962963,56,1,2.756
APP,2025-03-24,momentum,0.6740440440006235,0.641711229946524,64,0,-1.0
BKNG,2025-03-24,momentum,0.4901018788925167,0.4461538461538462,45,0,-1.0
CRWD,2025-03-24,momentum,0.47384264549023686,0.41379310344827586,41,0,-1.0
RKLB,2025-03-24,momentum,0.6157674381510467,0.5952380952380952,60,0,-1.0
GS,2025-03-24,momentum,0.6997429125546143,0.6785714285714286,68,1,2.751
NVDA,2025-03-24,momentum,0.4883416457236262,0.4461538461538462,45,0,-1.0
LLY,2025-03-24,momentum,0.5160317297079953,0.45714285714285713,46,0,-1.0
MA,2025-03-24,momentum,0.5346204204304138,0.5042016806722689,50,1,2.751
BROS,2025-03-24,momentum,0.6805704741747564,0.641711229946524,64,0,-1.0
SHOP,2025-03-24,momentum,0.7459301322557195,0.7281553398058253,73,0,-1.0
TSM,2025-03-24,momentum,0.4739590495735924,0.41379310344827586,41,0,-1.0
APLD,2025-03-24,momentum,0.6660394369014409,0.641711229946524,64,0,-1.0
OKLO,2025-03-24,momentum,0.5682864827089892,0.562962962962963,56,0,-1.0
JPM,2025-03-24,momentum,0.7299323655402605,0.7281553398058253,73,1,2.759
HOOD,2025-03-24,momentum,0.6437220560659164,0.641711229946524,64,0,-1.0
SOFI,2025-03-24,momentum,0.7321007593422382,0.7281553398058253,73,0,-1.0
WFC,2025-03-24,momentum,0.5503332761909471,0.562962962962963,56,0,-1.0
HIMS,2025-03-24,momentum,0.6082753911217242,0.5952380952380952,60,0,-1.0
VST,2025-03-24,momentum,0.6644922159310248,0.641711229946524,64,0,-1.0
QQQ,2025-03-24,momentum,0.48597391489816016,0.4461538461538462,45,1,2.746
AXP,2025-03-24,momentum,0.474091923647134,0.41379310344827586,41,1,2.741
C,2025-03-24,momentum,0.7051507870778871,0.6785714285714286,68,1,2.752
MS,2025-03-24,momentum,0.6771864411751674,0.641711229946524,64,1,2.745
RBLX,2025-03-24,momentum,0.6512102848311591,0.641711229946524,64,0,-1.0
SNOW,2025-03-24,momentum,0.6686701628994692,0.641711229946524,64,0,-1.0
V,2025-03-24,momentum,0.5492158442766809,0.562962962962963,56,1,2.747
DUOL,2025-03-24,momentum,0.6781260650992545,0.641711229946524,64,1,2.751
EOG,2025-03-24,momentum,0.5075930462371083,0.45714285714285713,46,0,-1.0
NOC,2025-04-22,breakout,0.2968418605033531,0.33519553072625696,34,1,1.677
FSLR,2025-04-30,breakout,0.5672139456298961,0.562962962962963,56,1,3.0
LLY,2025-05-01,breakout,0.49827163797314694,0.45714285714285713,46,1,3.0
XPEV,2025-05-02,momentum,0.46424250704564324,0.41379310344827586,41,1,2.768
DASH,2025-05-06,breakout,0.42742888812029983,0.3397291196388262,34,0,-1.0
BIDU,2025-05-06,momentum,0.41008216232511613,0.3397291196388262,34,0,-1.0
ACHR,2025-05-07,momentum,0.3712384625543718,0.3397291196388262,34,1,2.761
KLAC,2025-05-07,momentum,0.45359315359415675,0.41379310344827586,41,1,2.75
SO,2025-05-07,momentum,0.47693959098773986,0.41379310344827586,41,0,-1.0
CRWD,2025-05-08,momentum,0.3897125812246443,0.3397291196388262,34,0,-1.0
CLSK,2025-05-08,momentum,0.5975317045228171,0.5918367346938775,59,1,2.727
CLF,2025-05-08,breakout,0.41623175644864274,0.3397291196388262,34,0,-1.0
JOBY,2025-05-08,momentum,0.4729652189205429,0.41379310344827586,41,1,2.75
TSLA,2025-05-09,momentum,0.6381769168836888,0.641711229946524,64,1,2.75
BILL,2025-05-09,breakout,0.5275739170378395,0.5042016806722689,50,1,3.0
AFRM,2025-05-09,breakout,0.3645345607201959,0.3397291196388262,34,1,3.0
HUBS,2025-05-09,breakout,0.5069877421164692,0.45714285714285713,46,1,3.0
AUR,2025-05-09,momentum,0.3873954195027421,0.3397291196388262,34,0,-1.0
NFLX,2025-05-12,momentum,0.43612039510083855,0.41379310344827586,41,1,2.743
TGT,2025-05-14,breakout,0.575455140890529,0.562962962962963,56,0,-1.0
BABA,2025-05-15,breakout,0.5444407482112018,0.5042016806722689,50,0,-1.0
BKNG,2025-05-15,momentum,0.5551952658657174,0.562962962962963,56,1,2.512
BIDU,2025-05-15,breakout,0.5557705813058268,0.562962962962963,56,0,-1.0
UAL,2025-05-20,momentum,0.44288658934614084,0.41379310344827586,41,0,-1.0
MSTR,2025-05-20,momentum,0.41453031328098777,0.3397291196388262,34,0,-1.0
SO,2025-05-20,momentum,0.6313050879988292,0.641711229946524,64,1,0.476
DXCM,2025-05-21,momentum,0.2928894228133805,0.33519553072625696,34,0,-1.0
MA,2025-05-22,momentum,0.2769570502893069,0.33519553072625696,34,0,-1.0
TEM,2025-05-22,momentum,0.38976006256305845,0.3397291196388262,34,0,-1.0
DUOL,2025-05-22,momentum,0.24894074174039152,0.33519553072625696,34,0,-1.0
URI,2025-05-23,momentum,0.2944360117291153,0.33519553072625696,34,0,-1.0
MPC,2025-05-23,momentum,0.3572209718047909,0.3397291196388262,34,1,1.953
CIEN,2025-05-23,momentum,0.2790294604451568,0.33519553072625696,34,0,-1.0
ORCL,2025-05-23,momentum,0.30776187026207447,0.33519553072625696,34,1,2.746
DIS,2025-05-23,momentum,0.2972243808043372,0.33519553072625696,34,1,2.75
META,2025-05-23,momentum,0.2755416381001935,0.33519553072625696,34,1,2.749
PDD,2025-05-23,momentum,0.37478730117074516,0.3397291196388262,34,0,-1.0
LRCX,2025-05-23,momentum,0.30915489809990226,0.33519553072625696,34,0,-1.0
NOW,2025-05-23,momentum,0.34507756877764945,0.3397291196388262,34,0,-1.0
SMH,2025-05-23,momentum,0.38054442892638196,0.3397291196388262,34,1,2.749
APP,2025-05-23,momentum,0.2448428249926831,0.33519553072625696,34,1,2.751
TLN,2025-05-23,momentum,0.36647103887599397,0.3397291196388262,34,1,2.749
VRT,2025-05-27,momentum,0.5863524821380253,0.5714285714285714,57,1,2.749
RIOT,2025-05-27,momentum,0.5745172506318695,0.562962962962963,56,0,-1.0
BA,2025-05-27,momentum,0.394026330586953,0.3397291196388262,34,1,2.754
AMZN,2025-05-27,momentum,0.4174799160332108,0.3397291196388262,34,1,2.747
SHOP,2025-05-27,momentum,0.44339806984190744,0.41379310344827586,41,1,2.752
LI,2025-05-27,momentum,0.39123098912418175,0.3397291196388262,34,0,-1.0
DDOG,2025-05-27,momentum,0.43338857725366337,0.41379310344827586,41,1,2.749
QQQ,2025-05-27,momentum,0.4595621445601916,0.41379310344827586,41,1,2.273
UBER,2025-05-27,momentum,0.38292588651637477,0.3397291196388262,34,0,-1.0
DELL,2025-05-28,momentum,0.3690847011932627,0.3397291196388262,34,0,-1.0
HIMS,2025-05-28,momentum,0.2609291110640974,0.33519553072625696,34,1,2.751
SMCI,2025-05-28,momentum,0.3285081169272687,0.3397291196388262,34,0,-1.0
PLTR,2025-05-28,momentum,0.25822281500009153,0.33519553072625696,34,1,2.754
MSFT,2025-05-28,momentum,0.42991456765752856,0.3397291196388262,34,1,2.75
IBM,2025-05-28,momentum,0.31453072317546843,0.33519553072625696,34,1,2.747
TSM,2025-05-28,momentum,0.3979229313474373,0.3397291196388262,34,1,2.753
TSLA,2025-05-28,momentum,0.5480924232086108,0.562962962962963,56,0,-1.0
ACHR,2025-05-28,momentum,0.2820874866002498,0.33519553072625696,34,0,-1.0
NRG,2025-05-28,momentum,0.3625361915191743,0.3397291196388262,34,1,2.754
NVDA,2025-05-28,momentum,0.4375194465197324,0.41379310344827586,41,1,2.749
RTX,2025-05-29,momentum,0.45459670594266033,0.41379310344827586,41,1,2.748
XPEV,2025-05-29,momentum,0.36001257744408127,0.3397291196388262,34,0,-1.0
DE,2025-05-29,momentum,0.3271876181818323,0.3397291196388262,34,0,-1.0
CSCO,2025-05-29,momentum,0.354850614076072,0.3397291196388262,34,0,-1.0
SPOT,2025-05-30,momentum,0.40377967876466914,0.3397291196388262,34,1,2.75
SOFI,2025-05-30,momentum,0.39228531045565934,0.3397291196388262,34,1,2.727
ADBE,2025-05-30,momentum,0.4021722215253105,0.3397291196388262,34,0,-1.0
NOC,2025-05-30,momentum,0.5150921533831053,0.45714285714285713,46,1,2.75
COIN,2025-05-30,momentum,0.3443148145694699,0.3397291196388262,34,0,-1.0
NEE,2025-05-30,momentum,0.5082764644555735,0.45714285714285713,46,1,2.519
HON,2025-06-02,momentum,0.3557136942029983,0.3397291196388262,34,0,-1.0
DUK,2025-06-02,momentum,0.464565298042959,0.41379310344827586,41,0,-1.0
LULU,2025-06-02,momentum,0.48953811998403424,0.4461538461538462,45,1,2.749
MSTR,2025-06-03,momentum,0.41688510589681593,0.3397291196388262,34,0,-1.0
IREN,2025-06-03,momentum,0.4457234607441898,0.41379310344827586,41,1,2.733
TEAM,2025-06-05,momentum,0.7176683230877547,0.7281553398058253,73,0,-1.0
ACHR,2025-06-06,momentum,0.338296739545965,0.3397291196388262,34,1,2.611
GOOGL,2025-06-06,momentum,0.5076178157090627,0.45714285714285713,46,0,-1.0
GOOG,2025-06-06,momentum,0.5063169887991777,0.45714285714285713,46,0,-1.0
EXC,2025-06-06,reversion,0.29297483758344844,0.33519553072625696,34,0,-1.0
SERV,2025-06-06,momentum,0.5133365096601437,0.45714285714285713,46,0,-1.0
WDAY,2025-06-06,momentum,0.42915416932579636,0.3397291196388262,34,0,-1.0
COIN,2025-06-09,momentum,0.332827692620543,0.3397291196388262,34,0,-1.0
SCHW,2025-06-09,momentum,0.34922077181561084,0.3397291196388262,34,0,-1.0
MCD,2025-06-10,reversion,0.3829615042209743,0.3397291196388262,34,0,-1.0
BABA,2025-06-10,momentum,0.4906737358887795,0.4461538461538462,45,0,-1.0
INTU,2025-06-10,momentum,0.4218524414356262,0.3397291196388262,34,1,1.779
XLF,2025-06-10,momentum,0.38890578612236715,0.3397291196388262,34,0,-1.0
BKNG,2025-06-10,momentum,0.3685364302030433,0.3397291196388262,34,0,-1.0
