symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,macd_hist,bb_pos,vol_surge_20,raw_score,earnings_mult,final_score,confidence
PLTR,2022-08-10,2022-08-19,breakout,19.33,9.59,9.01,11.33,3.0,9.01,stop,-1.0,7,risk_on,2.5,1.0,,18.84,8.143,0,62.5,False,40.0,5.8,-0.1089,0.3626,1.16,52.3,1.0,52.3,medium
PLTR,2022-08-26,2022-08-30,momentum,19.2,8.48,7.68,9.81,1.67,7.68,stop,-1.0,2,risk_on,2.5,1.0,,18.65,-20.746,0,62.5,False,0.0,5.76,-0.2134,0.1492,0.84,7.7,1.0,7.7,speculative
PLTR,2022-09-07,2022-09-27,momentum,19.2,7.64,6.98,8.75,1.67,7.63,time,-0.015,14,risk_on,2.5,1.0,,26.49,-21.955,0,62.5,False,0.0,5.76,-0.1048,0.2123,0.89,8.52,1.0,8.52,speculative
PLTR,2022-10-04,2022-10-11,breakout,36.67,8.46,7.84,9.71,2.0,7.84,stop,-1.0,5,risk_on,2.5,1.0,,17.84,13.605,1,62.5,False,0.0,11.0,0.1521,1.0562,1.0,47.3,1.0,47.3,speculative
PLTR,2022-10-18,2022-11-01,breakout,10.1,8.16,7.53,9.49,2.12,8.65,time,0.778,10,risk_on,2.5,1.0,,13.08,3.206,0,62.5,False,0.0,3.03,0.0104,0.6408,1.01,21.49,1.0,21.49,speculative
PLTR,2022-11-08,2022-11-11,breakout,20.0,7.21,6.89,8.17,3.0,8.17,target,3.0,3,risk_on,2.5,1.0,,16.83,-0.84,0,62.5,False,40.0,6.0,-0.1447,0.0147,1.53,53.37,1.0,53.37,medium
PLTR,2022-11-18,2022-11-21,momentum,13.2,7.8,7.42,8.84,2.75,7.42,stop,-1.0,1,risk_on,2.5,1.0,,14.66,-10.468,1,62.5,False,20.0,3.96,-0.0358,0.2074,0.67,26.66,1.0,26.66,speculative
PLTR,2022-11-29,2022-11-30,breakout,0.0,7.08,6.98,7.38,3.0,7.38,target,3.0,1,risk_on,2.5,1.0,,13.93,-22.895,0,62.5,False,40.0,0.0,-0.0668,0.2313,0.56,43.01,1.0,43.01,speculative
PLTR,2022-12-07,2022-12-08,momentum,9.0,7.28,7.07,7.85,2.75,7.07,stop,-1.0,1,risk_on,2.5,1.0,,11.81,-2.871,0,62.5,False,20.0,2.7,-0.0217,0.255,0.85,26.01,1.0,26.01,speculative
PLTR,2022-12-15,2022-12-16,momentum,25.2,7.24,6.98,7.94,2.75,6.98,stop,-1.0,1,risk_on,2.5,1.0,,10.66,-9.147,1,62.5,False,20.0,7.56,0.0132,0.1925,0.94,31.12,1.0,31.12,speculative
PLTR,2022-12-27,2022-12-30,momentum,12.0,6.45,5.87,7.42,1.67,6.42,time,-0.052,3,risk_on,2.5,1.0,,16.45,-8.051,0,62.5,False,0.0,3.6,-0.0867,0.0302,1.22,8.19,1.0,8.19,speculative
BILL,2022-01-04,2022-01-06,breakout,20.0,218.42,200.57,271.31,2.96,200.57,stop,-1.0,2,risk_on,2.5,1.0,,26.17,6.761,1,104.8,False,36.8,6.0,-0.4759,-0.1988,2.56,52.8,1.0,52.8,medium
BILL,2022-01-13,2022-01-14,breakout,20.0,183.36,177.12,202.08,3.0,177.12,stop,-1.0,1,risk_on,2.5,1.0,,33.76,-4.702,0,104.8,False,40.0,6.0,-2.9305,0.0114,1.54,53.39,1.0,53.39,medium
BILL,2022-01-24,2022-02-04,breakout,20.0,166.73,144.58,218.27,2.33,218.27,target,2.327,9,risk_on,2.5,1.0,,39.29,-24.774,0,104.8,False,0.0,6.0,-3.0088,0.1904,1.79,17.22,1.0,17.22,speculative
BILL,2022-02-11,2022-03-04,momentum,65.0,226.58,189.89,276.74,1.37,205.26,time,-0.581,14,risk_on,2.5,1.0,,31.52,-16.442,3,104.8,True,0.0,19.5,10.7151,0.8361,1.02,64.5,1.0,64.5,medium
BILL,2022-03-11,2022-03-14,momentum,19.2,201.87,191.43,230.58,2.75,191.43,stop,-1.0,1,risk_on,2.5,1.0,,20.17,-23.476,0,104.8,False,20.0,5.76,-4.7304,0.1083,0.69,27.17,1.0,27.17,speculative
BILL,2022-03-21,2022-04-08,momentum,52.0,206.96,188.36,255.88,2.63,200.32,time,-0.357,14,risk_on,2.5,1.0,,18.65,12.793,0,104.8,True,10.4,15.6,1.9139,0.6625,0.84,69.5,1.0,69.5,medium
BILL,2022-04-18,2022-04-21,retest,15.0,192.22,186.19,211.82,3.25,186.19,stop,-1.0,3,risk_on,2.5,1.0,,15.18,-3.325,0,104.8,False,40.0,4.5,-3.7294,0.07,0.83,45.41,1.0,45.41,speculative
BILL,2022-04-28,2022-04-29,momentum,12.0,183.15,179.85,192.25,2.75,179.85,stop,-1.0,1,risk_on,2.5,1.0,,17.16,-19.412,0,104.8,False,20.0,3.6,-2.6967,0.2804,1.05,27.25,1.0,27.25,speculative
BILL,2022-05-06,2022-05-09,breakout,20.0,121.0,109.09,156.73,3.0,109.09,stop,-1.0,1,risk_on,2.5,1.0,,22.4,-18.441,0,104.8,False,40.0,6.0,-4.4836,-0.2276,5.0,56.0,1.0,56.0,medium
BILL,2022-05-16,2022-06-06,momentum,19.2,119.4,91.96,165.13,1.67,129.15,time,0.355,14,risk_on,2.5,1.0,,33.62,-28.143,0,104.8,False,0.0,5.76,-4.4401,0.1902,0.62,8.23,1.0,8.23,speculative
BILL,2022-06-13,2022-06-14,momentum,23.4,121.15,112.32,145.46,2.75,112.32,stop,-1.0,1,risk_on,2.5,1.0,,21.25,2.88,1,104.8,False,20.0,7.02,2.22,0.1896,0.88,54.48,1.0,54.48,medium
BILL,2022-06-22,2022-06-24,momentum,11.4,113.0,107.26,128.79,2.75,128.79,target,2.751,2,risk_on,2.5,1.0,,20.32,8.887,1,104.8,False,20.0,3.42,0.788,0.3761,0.9,55.46,1.0,55.46,medium
BILL,2022-07-01,2022-07-20,momentum,12.0,115.73,107.84,137.44,2.75,137.44,target,2.752,12,risk_on,2.5,1.0,,16.53,15.571,0,104.8,False,20.0,3.6,0.8596,0.3764,0.86,55.66,1.0,55.66,medium
BILL,2022-07-27,2022-08-08,momentum,12.0,127.21,115.86,151.03,2.1,151.03,target,2.097,8,risk_on,2.5,1.0,,10.84,18.146,0,104.8,False,0.0,3.6,0.2883,0.643,0.76,41.03,1.0,41.03,speculative
BILL,2022-08-15,2022-08-19,momentum,61.71,151.51,131.67,176.62,1.27,176.62,target,1.266,4,risk_on,2.5,1.0,,24.55,26.99,3,104.8,True,0.0,18.51,2.1609,0.9235,1.14,63.51,1.0,63.51,medium
BILL,2022-08-26,2022-09-06,momentum,37.71,165.98,145.58,193.51,1.35,145.58,stop,-1.0,6,risk_on,2.5,1.0,,33.26,33.854,1,104.8,False,0.0,11.31,1.1779,0.7569,0.7,56.31,1.0,56.31,medium
BILL,2022-09-13,2022-09-16,momentum,15.0,162.53,148.61,188.06,1.83,148.61,stop,-1.0,3,risk_on,2.5,1.0,,25.16,13.088,0,104.8,False,0.0,4.5,-0.6071,0.5197,0.73,17.29,1.0,17.29,speculative
BILL,2022-09-23,2022-09-26,momentum,19.2,140.88,140.33,142.4,2.75,140.33,stop,-1.0,1,risk_on,2.5,1.0,,20.02,-23.901,0,104.8,False,20.0,5.76,-4.5879,-0.0461,1.27,30.46,1.0,30.46,speculative
BILL,2022-10-03,2022-10-04,momentum,16.2,135.26,133.26,140.75,2.75,140.75,target,2.745,1,risk_on,2.5,1.0,,17.56,-6.54,1,104.8,False,20.0,4.86,-1.2385,0.3754,0.89,31.88,1.0,31.88,speculative
BILL,2022-10-11,2022-10-12,momentum,16.2,135.71,131.14,148.28,2.75,131.14,stop,-1.0,1,risk_on,2.5,1.0,,16.46,-17.79,1,104.8,False,20.0,4.86,-0.5939,0.1684,1.1,27.05,1.0,27.05,speculative
BILL,2022-10-19,2022-10-21,momentum,19.2,127.87,124.25,137.83,2.75,124.25,stop,-1.0,2,risk_on,2.5,1.0,,18.26,-4.986,0,104.8,False,20.0,5.76,-0.3692,0.3522,0.74,31.85,1.0,31.85,speculative
BILL,2022-10-28,2022-11-02,momentum,9.0,131.03,123.38,152.07,2.75,123.38,stop,-1.0,3,risk_on,2.5,1.0,,13.84,7.888,2,104.8,False,20.0,2.7,1.456,0.5541,0.79,61.86,1.0,61.86,medium
BILL,2022-11-09,2022-11-30,momentum,7.2,111.13,97.35,134.11,1.67,120.42,time,0.674,14,risk_on,2.5,1.0,,20.77,-19.23,0,104.8,False,0.0,2.16,-2.6125,-0.0176,1.2,6.16,1.0,6.16,speculative
BILL,2022-12-07,2022-12-13,momentum,16.2,114.18,109.23,127.77,2.75,127.77,target,2.751,4,risk_on,2.5,1.0,,10.33,24.714,1,104.8,False,20.0,4.86,-0.3698,0.2702,0.93,28.37,1.0,28.37,speculative
BILL,2022-12-20,2022-12-22,retest,15.0,107.46,103.91,119.0,3.25,103.91,stop,-1.0,2,risk_on,2.5,1.0,,9.51,2.254,0,104.8,False,40.0,4.5,-0.5018,0.151,0.78,46.46,1.0,46.46,speculative
AI,2022-01-13,2022-01-14,momentum,12.0,29.94,29.22,31.93,2.75,29.22,stop,-1.0,1,risk_on,2.5,1.0,,14.94,-7.597,0,63.9,False,20.0,3.6,0.0577,0.013,0.75,28.39,1.0,28.39,speculative
AI,2022-01-24,2022-01-27,breakout,20.0,25.51,22.56,31.72,2.11,22.56,stop,-1.0,3,risk_on,2.5,1.0,,22.05,-9.239,0,63.9,False,0.0,6.0,-0.2216,0.0836,2.05,17.09,1.0,17.09,speculative
AI,2022-02-03,2022-02-04,momentum,28.2,24.95,24.68,25.67,2.75,24.68,stop,-1.0,1,risk_on,2.5,1.0,,29.04,-6.993,0,63.9,False,20.0,8.46,0.1632,0.2269,0.89,47.99,1.0,47.99,speculative
AI,2022-02-11,2022-02-16,momentum,28.2,25.43,24.33,28.43,2.75,24.33,stop,-1.0,3,risk_on,2.5,1.0,,23.3,-8.757,2,63.9,False,20.0,8.46,0.4125,0.4351,0.98,60.67,1.0,60.67,medium
AI,2022-02-24,2022-02-25,momentum,19.2,22.22,22.19,22.31,2.75,22.19,stop,-1.0,1,risk_on,2.5,1.0,,27.32,-5.843,0,63.9,False,20.0,5.76,-0.2297,0.2002,1.14,28.36,1.0,28.36,speculative
AI,2022-03-04,2022-03-07,momentum,32.4,21.97,21.17,24.16,2.75,21.17,stop,-1.0,1,risk_on,2.5,1.0,,26.88,-11.602,1,63.9,False,20.0,9.72,0.0975,0.1145,2.5,49.01,1.0,49.01,speculative
AI,2022-03-14,2022-03-15,momentum,28.2,19.57,19.5,19.74,2.75,19.5,stop,-1.0,1,risk_on,2.5,1.0,,24.33,-20.07,0,63.9,False,20.0,8.46,-0.2459,-0.0268,1.04,28.46,1.0,28.46,speculative
AI,2022-03-22,2022-04-11,momentum,28.2,21.06,19.44,25.49,2.75,20.68,time,-0.236,14,risk_on,2.5,1.0,,19.94,-0.58,0,63.9,True,20.0,8.46,0.5582,0.8365,0.67,73.46,1.0,73.46,medium
AI,2022-04-19,2022-04-21,retest,7.5,19.81,18.52,24.0,3.25,18.52,stop,-1.0,2,risk_on,2.5,1.0,,13.22,0.079,0,63.9,False,40.0,2.25,-0.2959,0.1619,0.78,44.35,1.0,44.35,speculative
AI,2022-04-28,2022-04-29,momentum,12.0,18.27,18.23,18.39,2.75,18.23,stop,-1.0,1,risk_on,2.5,1.0,,16.96,-4.005,0,63.9,False,20.0,3.6,-0.2629,0.2155,1.25,30.9,1.0,30.9,speculative
AI,2022-05-06,2022-05-09,momentum,19.2,17.42,17.1,18.31,2.75,17.1,stop,-1.0,1,risk_on,2.5,1.0,,18.17,-3.192,0,63.9,False,20.0,5.76,-0.0814,0.0755,1.33,32.04,1.0,32.04,speculative
AI,2022-05-16,2022-05-17,momentum,28.2,16.2,15.63,17.77,2.75,17.77,target,2.754,1,risk_on,2.5,1.0,,21.09,-1.729,0,63.9,True,20.0,8.46,0.0861,0.4378,1.07,44.86,1.0,44.86,speculative
AI,2022-05-24,2022-06-02,momentum,4.2,17.26,15.83,21.19,2.75,15.83,stop,-1.0,6,risk_on,2.5,1.0,,15.5,1.613,1,63.9,False,20.0,1.26,0.3357,0.5157,0.76,54.78,1.0,54.78,medium
AI,2022-06-09,2022-06-13,momentum,33.43,19.35,16.94,23.54,1.74,16.94,stop,-1.0,2,risk_on,2.5,1.0,,14.19,25.148,1,63.9,False,0.0,10.03,0.3044,0.7162,0.6,50.14,1.0,50.14,medium
AI,2022-06-21,2022-07-06,momentum,16.2,17.28,16.17,20.33,2.75,20.33,target,2.748,10,risk_on,2.5,1.0,,12.76,18.985,1,63.9,False,20.0,4.86,-0.2032,0.3582,0.42,31.19,1.0,31.19,speculative
AI,2022-07-13,2022-08-02,momentum,40.29,19.19,17.42,22.61,1.94,19.47,time,0.158,14,risk_on,2.5,1.0,,8.94,2.445,4,63.9,False,0.0,12.09,0.0658,0.6783,0.51,36.48,1.0,36.48,speculative
AI,2022-08-09,2022-08-29,momentum,53.14,20.68,18.57,23.81,1.49,18.57,stop,-1.0,14,risk_on,2.5,1.0,,15.67,6.551,2,63.9,True,0.0,15.94,0.2867,0.827,0.85,55.61,1.0,55.61,medium
AI,2022-09-06,2022-09-07,momentum,19.2,16.6,14.75,19.67,1.67,14.75,stop,-1.0,1,risk_on,2.5,1.0,,24.19,-15.054,0,63.9,False,0.0,5.76,-0.7604,0.0122,1.4,11.92,1.0,11.92,speculative
AI,2022-09-14,2022-09-19,momentum,19.2,15.3,13.73,17.9,1.67,13.73,stop,-1.0,3,risk_on,2.5,1.0,,29.85,-11.926,0,63.9,False,0.0,5.76,-0.245,0.2685,0.72,9.25,1.0,9.25,speculative
AI,2022-09-26,2022-09-29,momentum,23.4,13.56,12.27,15.7,1.67,12.27,stop,-1.0,3,risk_on,2.5,1.0,,36.75,-15.079,1,63.9,False,0.0,7.02,-0.066,0.1937,0.57,9.54,1.0,9.54,speculative
AI,2022-10-06,2022-10-11,momentum,23.4,13.21,12.07,15.12,1.67,12.07,stop,-1.0,3,risk_on,2.5,1.0,,35.02,-5.09,1,63.9,False,0.0,7.02,0.2365,0.4169,0.41,34.11,1.0,34.11,speculative
AI,2022-10-18,2022-10-19,momentum,19.2,12.34,12.26,12.55,2.75,12.26,stop,-1.0,1,risk_on,2.5,1.0,,34.92,-3.229,0,63.9,False,20.0,5.76,0.1496,0.4317,0.84,51.27,1.0,51.27,medium
AI,2022-10-26,2022-11-04,momentum,19.2,12.55,12.09,13.81,2.75,12.09,stop,-1.0,7,risk_on,2.5,1.0,,28.2,-0.319,1,63.9,False,20.0,5.76,0.2266,0.662,1.4,68.4,1.0,68.4,medium
AI,2022-11-11,2022-11-16,breakout,75.0,14.96,13.7,17.49,2.0,13.7,stop,-1.0,3,risk_on,2.5,1.0,,18.84,1.08,0,63.9,False,0.0,22.5,0.2675,1.3377,1.64,69.53,1.0,69.53,medium
AI,2022-11-23,2022-11-30,momentum,4.2,12.88,12.16,14.88,2.75,12.16,stop,-1.0,4,risk_on,2.5,1.0,,15.12,-0.156,1,63.9,False,20.0,1.26,-0.052,0.4108,0.65,29.69,1.0,29.69,speculative
AI,2022-12-07,2022-12-08,breakout,20.0,11.98,11.7,12.82,3.0,11.7,stop,-1.0,1,risk_on,2.5,1.0,,11.03,-0.008,2,63.9,False,40.0,6.0,-0.0761,0.206,3.78,58.68,1.0,58.68,medium
AI,2022-12-15,2022-12-20,momentum,21.0,12.75,11.9,14.93,2.57,11.9,stop,-1.0,3,risk_on,2.5,1.0,,12.32,-0.876,0,63.9,False,5.6,6.3,0.026,0.3576,0.95,20.28,1.0,20.28,speculative
AI,2022-12-28,2022-12-30,momentum,16.2,11.2,10.1,13.03,1.67,11.19,time,-0.009,2,risk_on,2.5,1.0,,14.95,-1.195,1,63.9,False,0.0,4.86,-0.2455,-0.0147,0.75,4.86,1.0,4.86,speculative
SMCI,2022-01-11,2022-01-19,momentum,57.0,4.47,4.27,4.85,1.82,4.27,stop,-1.0,5,risk_on,2.5,1.0,,21.83,38.831,0,58.6,False,0.0,17.1,-0.0041,0.6684,0.96,35.84,1.0,35.84,speculative
SMCI,2022-01-26,2022-02-01,reversion,47.0,3.9,3.8,4.16,2.5,4.16,target,2.364,4,risk_on,2.5,1.0,,21.63,-38.036,0,58.6,False,0.0,14.1,-0.0767,-0.0326,0.77,14.1,1.0,14.1,speculative
SMCI,2022-02-08,2022-02-09,momentum,19.2,3.96,3.91,4.09,2.75,3.91,stop,-1.0,1,risk_on,2.5,1.0,,21.14,40.19,0,58.6,False,20.0,5.76,-0.0336,0.2204,0.69,28.63,1.0,28.63,speculative
SMCI,2022-02-16,2022-02-24,retest,27.5,3.98,3.73,4.55,2.33,3.73,stop,-1.0,5,risk_on,2.5,1.0,,17.89,110.582,1,58.6,False,0.0,8.25,0.0061,0.505,0.46,20.94,1.0,20.94,speculative
SMCI,2022-03-03,2022-03-23,momentum,32.0,4.05,3.85,4.46,2.04,4.23,time,0.92,14,risk_on,2.5,1.0,,13.19,7.241,1,58.6,True,0.0,9.6,0.0483,1.1075,0.57,33.46,1.0,33.46,speculative
SMCI,2022-03-30,2022-03-31,breakout,20.0,3.96,3.94,4.0,3.0,3.94,stop,-1.0,1,risk_on,2.5,1.0,,12.08,-13.194,0,58.6,False,40.0,6.0,-0.0185,-0.0828,1.7,54.2,1.0,54.2,medium
SMCI,2022-04-07,2022-04-08,retest,7.5,3.54,3.47,3.77,3.25,3.47,stop,-1.0,1,risk_on,2.5,1.0,,24.4,-23.827,0,58.6,False,40.0,2.25,-0.0781,0.0237,0.88,42.56,1.0,42.56,speculative
SMCI,2022-04-18,2022-04-19,breakout,21.5,3.68,3.34,4.08,1.18,4.08,target,1.176,1,risk_on,2.5,1.0,,31.62,-17.794,0,58.6,False,0.0,6.45,-0.0184,0.3427,1.29,17.06,1.0,17.06,speculative
SMCI,2022-04-26,2022-05-04,momentum,57.0,4.12,3.81,4.61,1.55,4.61,target,1.581,6,risk_on,2.5,1.0,,28.86,1.27,1,58.6,False,0.0,17.1,0.0706,0.6767,0.74,41.82,1.0,41.82,speculative
SMCI,2022-05-11,2022-06-01,momentum,57.0,4.9,4.26,5.64,1.15,5.17,time,0.422,14,risk_on,2.5,1.0,,35.11,130.251,1,58.6,False,0.0,17.1,0.0734,0.7139,0.64,42.97,1.0,42.97,speculative
SMCI,2022-06-08,2022-06-10,momentum,100.0,5.37,4.87,6.04,1.34,4.87,stop,-1.0,2,risk_on,2.5,1.0,,36.91,19.943,2,58.6,False,0.0,30.0,0.0202,0.7502,0.97,51.62,1.0,51.62,medium
SMCI,2022-06-17,2022-06-23,reversion,62.0,4.31,4.17,4.66,2.5,4.17,stop,-1.0,3,risk_on,2.5,1.0,,26.68,-3.828,0,58.6,False,0.0,18.6,-0.1362,0.0585,1.18,19.36,1.0,19.36,speculative
SMCI,2022-06-30,2022-07-01,momentum,19.2,4.25,3.88,4.85,1.67,3.88,stop,-1.0,1,risk_on,2.5,1.0,,22.88,-16.81,0,58.6,False,0.0,5.76,-0.0755,0.1935,0.8,8.28,1.0,8.28,speculative
SMCI,2022-07-11,2022-07-20,momentum,19.2,4.05,3.73,4.58,1.67,4.58,target,1.656,7,risk_on,2.5,1.0,,24.58,2.646,0,58.6,False,0.0,5.76,-0.014,0.3026,0.44,9.86,1.0,9.86,speculative
SMCI,2022-07-27,2022-07-29,momentum,77.0,4.91,4.39,5.46,1.08,5.46,target,1.058,2,risk_on,2.5,1.0,,29.37,9.127,1,58.6,True,0.0,23.1,0.1458,0.8898,0.89,59.24,1.0,59.24,medium
SMCI,2022-08-05,2022-08-08,momentum,85.0,5.59,5.03,6.18,1.06,6.18,target,1.054,1,risk_on,2.5,1.0,,43.39,17.264,2,58.6,True,0.0,25.5,0.1176,0.8637,1.2,64.94,1.0,64.94,medium
SMCI,2022-08-15,2022-08-18,momentum,85.0,6.24,5.41,7.06,0.97,7.06,target,0.976,3,risk_on,2.5,1.0,,50.02,-9.679,4,58.6,True,0.0,25.5,0.102,0.935,0.94,60.55,1.0,60.55,medium
SMCI,2022-08-25,2022-09-01,momentum,70.0,6.93,6.25,7.78,1.24,6.25,stop,-1.0,5,risk_on,2.5,1.0,,55.03,2.738,0,58.6,True,0.0,21.0,0.0343,0.9428,1.14,43.74,1.0,43.74,speculative
SMCI,2022-09-09,2022-09-16,momentum,50.0,6.53,6.12,7.37,2.05,6.12,stop,-1.0,5,risk_on,2.5,1.0,,35.39,11.115,0,58.6,False,0.0,15.0,-0.1059,0.4847,0.62,26.39,1.0,26.39,speculative
SMCI,2022-09-23,2022-10-04,reversion,47.0,5.34,5.08,6.0,2.5,6.0,target,2.538,7,risk_on,2.5,1.0,,26.43,-16.766,1,58.6,False,0.0,14.1,-0.1713,0.0262,0.97,14.44,1.0,14.44,speculative
SMCI,2022-10-11,2022-10-12,reversion,30.0,5.57,5.25,6.17,1.8,5.25,stop,-1.0,1,risk_on,2.5,1.0,,18.22,9.685,0,58.6,False,0.0,9.0,0.0215,0.3853,0.68,18.13,1.0,18.13,speculative
SMCI,2022-10-19,2022-10-20,momentum,20.4,5.56,5.39,6.05,2.75,6.05,target,2.722,1,risk_on,2.5,1.0,,18.44,24.44,1,58.6,False,20.0,6.12,0.0044,0.4738,0.58,37.42,1.0,37.42,speculative
SMCI,2022-10-27,2022-11-01,momentum,77.0,6.32,5.7,7.18,1.37,7.18,target,1.387,3,risk_on,2.5,1.0,,23.07,-13.771,1,58.6,True,0.0,23.1,0.1404,0.9278,0.99,59.11,1.0,59.11,medium
SMCI,2022-11-08,2022-11-11,momentum,77.0,7.5,6.55,8.54,1.09,8.54,target,1.095,3,risk_on,2.5,1.0,,40.57,8.49,1,58.6,True,0.0,23.1,0.1476,0.8303,0.9,59.29,1.0,59.29,medium
SMCI,2022-11-18,2022-11-28,momentum,85.0,8.33,7.62,9.51,1.67,9.51,target,1.662,5,risk_on,2.5,1.0,,53.68,4.673,4,58.6,True,0.0,25.5,0.0645,0.8286,0.95,50.66,1.0,50.66,medium
SMCI,2022-12-05,2022-12-06,momentum,36.0,8.78,8.26,9.92,2.18,8.26,stop,-1.0,1,risk_on,2.5,1.0,,49.33,-15.627,4,58.6,False,0.0,10.8,-0.1068,0.389,0.94,18.36,1.0,18.36,speculative
SMCI,2022-12-13,2022-12-15,momentum,77.0,8.76,8.1,9.9,1.75,8.1,stop,-1.0,2,risk_on,2.5,1.0,,37.11,4.809,1,58.6,False,0.0,23.1,-0.0904,0.6734,0.96,42.04,1.0,42.04,speculative
SMCI,2022-12-22,2022-12-30,momentum,19.2,8.33,7.92,9.44,2.75,8.21,time,-0.3,5,risk_on,2.5,1.0,,25.32,-69.259,0,58.6,False,20.0,5.76,-0.1236,0.2481,0.9,28.99,1.0,28.99,speculative
DELL,2022-01-07,2022-01-21,retest,35.0,52.77,51.08,56.7,2.33,51.08,stop,-1.0,9,risk_on,2.5,1.0,,16.34,-2.932,1,82.6,False,0.0,10.5,0.2063,0.8119,1.01,48.16,1.0,48.16,speculative
DELL,2022-01-28,2022-02-02,reversion,30.0,51.17,48.24,54.15,1.02,54.15,target,1.017,3,risk_on,2.5,1.0,,19.72,1.931,0,82.6,False,0.0,9.0,-0.3898,0.2979,0.88,12.87,1.0,12.87,speculative
DELL,2022-02-09,2022-02-23,momentum,52.0,53.78,51.65,57.07,1.55,51.65,stop,-1.0,9,risk_on,2.5,1.0,,18.49,4.571,3,82.6,False,0.0,15.6,0.3128,0.8489,0.86,55.92,1.0,55.92,medium
DELL,2022-03-02,2022-03-11,reversion,35.0,48.77,44.27,52.46,0.82,47.32,time,-0.321,7,risk_on,2.5,1.0,,24.76,1.09,1,82.6,False,0.0,10.5,-0.8258,0.2121,1.48,20.06,1.0,20.06,speculative
DELL,2022-03-18,2022-04-01,retest,20.0,47.16,44.57,53.39,2.4,44.57,stop,-1.0,10,risk_on,2.5,1.0,,28.61,5.428,0,82.6,False,0.0,6.0,0.0958,0.4268,1.01,22.73,1.0,22.73,speculative
DELL,2022-04-08,2022-04-25,momentum,7.2,44.61,42.32,48.45,1.67,42.32,stop,-1.0,10,risk_on,2.5,1.0,,26.13,1.502,0,82.6,False,0.0,2.16,-0.4278,0.1114,0.88,3.61,1.0,3.61,speculative
DELL,2022-05-02,2022-05-09,breakout,22.4,45.35,41.21,49.47,1.0,41.21,stop,-1.0,5,risk_on,2.5,1.0,,26.27,-17.801,0,82.6,False,0.0,6.72,0.1926,0.5363,0.84,37.48,1.0,37.48,speculative
DELL,2022-05-16,2022-05-17,momentum,7.2,41.53,41.22,42.4,2.75,42.4,target,2.719,1,risk_on,2.5,1.0,,21.19,-7.633,0,82.6,False,20.0,2.16,-0.0869,0.2262,1.24,29.5,1.0,29.5,speculative
DELL,2022-05-24,2022-05-27,momentum,19.2,38.85,36.39,42.94,1.67,42.94,target,1.663,3,risk_on,2.5,1.0,,26.28,-5.279,0,82.6,False,0.0,5.76,-0.3727,0.101,1.35,12.57,1.0,12.57,speculative
DELL,2022-06-06,2022-06-27,momentum,44.57,44.74,41.16,49.55,1.35,46.03,time,0.362,14,risk_on,2.5,1.0,,26.73,7.431,2,82.6,False,0.0,13.37,0.9565,0.8038,0.42,58.37,1.0,58.37,medium
DELL,2022-07-05,2022-07-06,momentum,16.2,42.25,41.6,44.03,2.75,41.6,stop,-1.0,1,risk_on,2.5,1.0,,17.79,-13.784,1,82.6,False,20.0,4.86,-0.6571,-0.0438,1.06,24.86,1.0,24.86,speculative
DELL,2022-07-13,2022-07-27,breakout,15.33,40.04,37.31,44.48,1.63,40.9,time,0.314,10,risk_on,2.5,1.0,,23.52,-4.287,1,82.6,False,0.0,4.6,-0.4421,0.2501,0.92,7.85,1.0,7.85,speculative
DELL,2022-08-03,2022-08-17,breakout,19.17,42.24,38.45,45.93,0.97,44.17,time,0.508,10,risk_on,2.5,1.0,,15.17,11.573,1,82.6,False,0.0,5.75,0.249,0.7134,1.15,44.48,1.0,44.48,speculative
DELL,2022-08-24,2022-08-26,retest,27.5,43.05,42.65,44.34,3.25,42.65,stop,-1.0,2,risk_on,2.5,1.0,,20.91,9.939,0,82.6,False,40.0,8.25,-0.0173,0.5298,0.83,61.44,1.0,61.44,medium
DELL,2022-09-02,2022-09-06,momentum,19.2,37.5,35.32,41.13,1.67,35.32,stop,-1.0,1,risk_on,2.5,1.0,,27.31,-30.977,0,82.6,False,0.0,5.76,-1.074,0.0552,0.95,6.48,1.0,6.48,speculative
DELL,2022-09-13,2022-09-16,momentum,19.2,36.28,34.19,39.75,1.67,34.19,stop,-1.0,3,risk_on,2.5,1.0,,28.25,-25.621,0,82.6,False,0.0,5.76,-0.2437,0.2706,1.01,9.28,1.0,9.28,speculative
DELL,2022-09-23,2022-09-26,momentum,19.2,34.18,32.4,37.16,1.67,32.4,stop,-1.0,1,risk_on,2.5,1.0,,30.94,-28.087,0,82.6,False,0.0,5.76,-0.0964,0.0419,0.67,6.3,1.0,6.3,speculative
DELL,2022-10-03,2022-10-13,breakout,20.17,33.39,30.63,36.93,1.28,30.63,stop,-1.0,8,risk_on,2.5,1.0,,35.3,0.387,0,82.6,False,0.0,6.05,0.0484,0.3552,1.21,20.23,1.0,20.23,speculative
DELL,2022-10-20,2022-10-21,momentum,23.4,32.21,31.7,33.61,2.75,33.61,target,2.745,1,risk_on,2.5,1.0,,24.09,-18.506,1,82.6,False,20.0,7.02,0.2206,0.5138,0.67,57.59,1.0,57.59,medium
