symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,ctx_pts,inst_pts,raw_score,earnings_mult,extended_mult,final_score,confidence
MPWR,2024-04-09,2024-04-15,momentum,40.0,657.47,641.2,702.21,2.75,641.2,stop,-1.0,4,neutral,2.75,0.844,,15.01,-15.919,0,100.8,False,12.5,12.0,3.01,5.0,32.51,1.0,1.0,27.44,speculative
MPWR,2024-04-26,2024-05-02,momentum,40.0,634.93,616.23,686.34,2.75,686.34,target,2.751,4,neutral,2.75,0.833,,15.28,-13.82,0,100.8,True,12.5,12.0,3.16,5.0,32.66,1.0,0.7,19.04,speculative
MPWR,2024-05-31,2024-06-12,breakout,50.0,724.51,696.25,795.98,2.53,795.98,target,2.529,8,risk_on,2.5,0.911,,16.09,-6.404,5,100.8,False,1.5,15.0,3.62,10.0,30.12,1.0,1.0,27.44,speculative
MPWR,2024-06-26,2024-07-15,momentum,85.0,801.96,777.94,867.99,2.75,867.99,target,2.749,12,risk_on,2.5,0.89,,28.86,23.35,2,100.8,False,12.5,25.5,19.57,9.0,66.57,1.0,1.0,59.25,medium
MPWR,2024-07-31,2024-08-01,momentum,44.0,813.73,773.79,915.18,2.54,773.79,stop,-1.0,1,risk_on,2.5,0.88,,27.65,-6.914,1,100.8,True,2.0,13.2,9.12,7.0,31.32,1.0,0.7,19.29,speculative
MPWR,2024-08-29,2024-09-03,momentum,57.0,909.65,882.83,983.4,2.75,882.83,stop,-1.0,2,neutral,2.75,0.839,,21.32,8.21,0,100.8,False,12.5,17.1,16.61,5.0,51.21,1.0,1.0,42.97,speculative
MPWR,2024-09-11,2024-10-01,momentum,64.0,853.12,814.25,960.01,2.75,880.88,time,0.714,14,neutral,2.75,0.839,,21.25,8.057,1,100.8,True,12.5,19.2,16.57,7.0,55.27,1.0,0.7,32.46,speculative
MPWR,2025-01-27,2025-02-07,breakout,45.0,594.66,570.53,667.02,3.0,667.02,target,3.0,9,risk_on,2.5,0.86,,20.21,-27.304,1,100.8,False,25.0,13.5,5.98,7.0,51.48,1.0,1.0,44.27,speculative
MPWR,2025-10-10,2025-10-13,breakout,45.0,901.11,881.11,961.13,3.0,961.13,target,3.001,1,neutral,2.75,0.804,,34.45,8.346,3,100.8,False,25.0,13.5,20.0,10.0,68.5,1.0,1.0,55.07,medium
MPWR,2025-12-02,2025-12-22,momentum,67.0,918.75,887.22,1005.44,2.75,941.68,time,0.727,14,risk_on,2.5,0.891,,26.89,-1.281,2,100.8,True,12.5,20.1,8.83,9.0,50.43,1.0,0.7,31.45,speculative
MPWR,2026-01-05,2026-01-15,momentum,40.0,934.57,905.72,1013.3,2.73,1013.3,target,2.729,8,risk_on,2.5,0.919,,15.41,-51.693,0,100.8,False,11.5,12.0,3.23,5.0,31.73,1.0,1.0,29.16,speculative
MPWR,2026-05-15,2026-05-18,momentum,48.86,1599.03,1538.25,1766.17,2.75,1538.25,stop,-1.0,1,neutral,2.75,0.829,,39.63,19.338,0,100.8,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,43.24,speculative
TXN,2023-05-18,2023-05-26,momentum,44.57,151.37,149.29,157.1,2.75,157.1,target,2.755,6,risk_on,2.5,0.909,,26.57,2.02,0,92.5,False,12.5,13.37,12.75,5.0,43.62,1.0,1.0,39.65,speculative
TXN,2023-06-12,2023-06-23,momentum,52.0,157.82,154.71,166.2,2.69,154.71,stop,-1.0,8,risk_on,2.5,0.935,,13.74,15.569,1,92.5,False,9.5,15.6,10.0,7.0,42.1,1.0,1.0,39.36,speculative
TXN,2023-08-03,2023-08-04,reversion,50.0,158.47,155.54,165.8,2.5,155.54,stop,-1.0,1,risk_on,2.5,0.897,,13.55,4.22,0,92.5,False,0.0,15.0,8.44,5.0,28.44,1.0,1.0,25.51,speculative
TXN,2023-08-29,2023-08-30,momentum,46.29,155.39,152.99,161.97,2.75,152.99,stop,-1.0,1,risk_on,2.5,0.901,,16.55,4.588,1,92.5,False,12.5,13.89,13.06,7.0,46.45,1.0,1.0,41.85,speculative
TXN,2024-02-20,2024-02-29,momentum,40.0,150.63,148.52,156.42,2.75,156.42,target,2.744,7,risk_on,2.5,0.881,,17.4,-12.396,0,92.5,False,12.5,12.0,4.37,5.0,33.87,1.0,1.0,29.84,speculative
TXN,2024-07-01,2024-07-08,momentum,50.0,183.68,181.25,190.38,2.75,190.38,target,2.757,4,risk_on,2.5,0.89,,24.73,8.858,0,92.5,False,12.5,15.0,18.02,5.0,50.52,1.0,1.0,44.96,speculative
TXN,2024-08-14,2024-08-21,momentum,72.0,183.83,179.22,196.5,2.75,196.5,target,2.748,5,neutral,2.75,0.822,,22.27,-12.052,0,92.5,False,12.5,21.6,7.1,5.0,46.2,1.0,1.0,37.98,speculative
TXN,2024-09-17,2024-10-07,momentum,44.0,190.69,186.16,203.15,2.75,191.44,time,0.165,14,neutral,2.75,0.858,,21.52,2.516,1,92.5,False,12.5,13.2,11.76,7.0,44.46,1.0,1.0,38.15,speculative
TXN,2024-11-19,2024-11-20,reversion,50.0,192.51,190.44,197.67,2.5,190.44,stop,-1.0,1,risk_on,2.5,0.868,,13.52,6.411,1,92.5,False,0.0,15.0,10.0,7.0,32.0,1.0,1.0,27.78,speculative
TXN,2024-12-05,2024-12-10,reversion,47.0,184.77,182.86,189.56,2.5,182.86,stop,-1.0,3,risk_on,2.5,0.876,,10.24,-5.433,1,92.5,False,0.0,14.1,0.0,7.0,21.1,1.0,1.0,18.48,speculative
TXN,2025-01-24,2025-01-27,breakout,45.0,177.62,177.15,179.03,3.0,177.15,stop,-1.0,1,risk_on,2.5,0.896,,12.62,11.979,0,92.5,False,25.0,13.5,10.0,5.0,53.5,1.0,1.0,47.94,speculative
TXN,2025-08-14,2025-08-19,momentum,59.0,186.05,183.31,193.55,2.75,193.55,target,2.747,3,risk_on,2.5,0.915,,25.12,-11.602,1,92.5,False,12.5,17.7,8.17,7.0,45.37,1.0,1.0,41.51,speculative
TXN,2025-11-28,2025-12-02,momentum,40.2,160.53,155.98,172.23,2.57,172.23,target,2.571,2,risk_on,2.5,0.896,,30.32,7.706,1,92.5,True,3.5,12.06,20.0,7.0,42.56,1.0,0.7,26.69,speculative
TXN,2025-12-22,2025-12-31,momentum,43.71,175.38,171.69,185.53,2.75,171.69,stop,-1.0,6,risk_on,2.5,0.943,,21.82,0.513,1,92.5,False,12.5,13.11,7.92,7.0,40.53,1.0,1.0,38.22,speculative
TXN,2026-01-23,2026-01-28,momentum,65.0,189.53,185.28,201.19,2.75,201.19,target,2.75,3,risk_on,2.5,0.919,,33.47,-3.17,3,92.5,False,12.5,19.5,10.0,10.0,52.0,1.0,1.0,47.79,speculative
TXN,2026-04-06,2026-04-08,momentum,59.0,193.65,189.08,206.2,2.75,206.2,target,2.746,2,neutral,2.75,0.774,,25.87,-9.876,1,92.5,False,12.5,17.7,8.45,7.0,45.65,1.0,1.0,35.33,speculative
ON,2023-04-17,2023-04-20,momentum,40.0,77.84,75.36,84.66,2.75,75.36,stop,-1.0,3,risk_on,2.5,0.912,,10.05,3.782,2,109.0,False,12.5,12.0,7.56,9.0,41.06,1.0,1.0,37.45,speculative
ON,2023-05-02,2023-05-12,momentum,40.0,75.22,72.6,82.45,2.75,82.45,target,2.749,8,risk_on,2.5,0.897,,16.97,22.327,0,109.0,True,12.5,12.0,14.13,5.0,43.63,1.0,0.7,27.4,speculative
ON,2023-06-21,2023-06-22,momentum,44.57,89.65,87.56,95.38,2.75,87.56,stop,-1.0,1,risk_on,2.5,0.918,,29.26,-8.614,3,109.0,False,12.5,13.37,9.72,10.0,45.59,1.0,1.0,41.85,speculative
ON,2023-08-29,2023-08-30,momentum,57.0,93.89,91.96,99.18,2.75,99.18,target,2.755,1,risk_on,2.5,0.901,,18.51,-6.929,0,109.0,True,12.5,17.1,5.01,5.0,39.61,1.0,0.7,24.98,speculative
ON,2023-10-10,2023-10-13,momentum,40.29,91.52,89.38,97.42,2.75,89.38,stop,-1.0,3,neutral,2.75,0.788,,14.78,-3.779,0,109.0,False,12.5,12.09,0.0,5.0,29.59,1.0,1.0,23.32,speculative
ON,2024-06-10,2024-06-17,momentum,61.71,72.9,70.61,79.14,2.73,70.61,stop,-1.0,5,risk_on,2.5,0.896,,22.51,3.644,2,109.0,False,11.5,18.51,14.48,9.0,53.49,1.0,1.0,47.93,speculative
ON,2024-08-29,2024-09-03,momentum,45.0,75.34,73.09,81.54,2.75,73.09,stop,-1.0,2,neutral,2.75,0.839,,11.34,-0.741,0,109.0,False,12.5,13.5,0.0,5.0,31.0,1.0,1.0,26.01,speculative
ON,2025-06-20,2025-07-08,momentum,61.71,52.09,50.05,57.69,2.75,57.69,target,2.745,11,neutral,2.75,0.856,,36.75,97.662,3,109.0,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,52.22,speculative
ON,2025-07-23,2025-07-24,breakout,60.0,59.61,57.01,66.8,2.76,57.01,stop,-1.0,1,risk_on,2.5,0.927,,36.46,14409.16,0,109.0,False,13.0,18.0,20.0,5.0,56.0,1.0,1.0,51.91,speculative
ON,2025-10-13,2025-10-20,momentum,40.29,49.11,47.12,54.6,2.75,54.6,target,2.745,5,risk_on,2.5,0.861,,11.71,-141.68,0,109.0,False,12.5,12.09,0.0,5.0,29.59,1.0,1.0,25.48,speculative
ON,2025-11-26,2025-12-03,momentum,50.57,47.7,46.06,52.19,2.75,52.19,target,2.755,4,risk_on,2.5,0.898,,18.42,-522.729,0,109.0,True,12.5,15.17,4.95,5.0,37.62,1.0,0.7,23.65,speculative
ON,2025-12-17,2026-01-05,momentum,48.86,54.38,53.1,57.9,2.75,57.9,target,2.75,11,neutral,2.75,0.826,,28.56,-5.624,0,109.0,False,12.5,14.66,9.46,5.0,41.62,1.0,1.0,34.38,speculative
ON,2026-01-20,2026-01-22,momentum,50.0,59.94,58.19,64.77,2.75,64.77,target,2.76,2,neutral,2.75,0.789,,32.43,85.086,0,109.0,False,12.5,15.0,20.0,5.0,52.5,1.0,1.0,41.42,speculative
ON,2026-02-25,2026-02-27,momentum,50.0,69.4,67.02,75.95,2.75,67.02,stop,-1.0,2,risk_on,2.5,0.892,,28.62,241.778,0,109.0,False,12.5,15.0,19.48,5.0,51.98,1.0,1.0,46.37,speculative
NXPI,2023-06-27,2023-07-03,momentum,72.0,184.46,179.27,198.26,2.66,198.26,target,2.659,4,risk_on,2.5,0.921,,18.96,4.785,0,100.6,True,8.0,21.6,14.83,5.0,49.43,1.0,0.7,31.87,speculative
NXPI,2023-07-25,2023-08-04,momentum,70.0,204.6,199.83,217.73,2.75,199.83,stop,-1.0,8,risk_on,2.5,0.934,,30.16,-2.095,0,100.6,False,12.5,21.0,10.0,5.0,48.5,1.0,1.0,45.3,speculative
NXPI,2023-08-15,2023-08-16,reversion,47.0,191.86,189.59,197.52,2.5,189.59,stop,-1.0,1,risk_on,2.5,0.862,,20.57,-26.234,1,100.6,False,0.0,14.1,6.18,7.0,27.28,1.0,1.0,23.52,speculative
NXPI,2023-08-29,2023-09-01,momentum,77.0,190.6,188.02,197.7,2.75,197.7,target,2.752,3,risk_on,2.5,0.901,,22.33,-3.624,1,100.6,False,12.5,23.1,7.12,7.0,49.72,1.0,1.0,44.8,speculative
NXPI,2023-09-14,2023-09-15,momentum,40.29,193.28,190.12,201.96,2.75,190.12,stop,-1.0,1,risk_on,2.5,0.904,,13.9,9.112,2,100.6,False,12.5,12.09,10.0,9.0,43.59,1.0,1.0,39.41,speculative
NXPI,2023-11-29,2023-12-06,momentum,70.0,191.16,187.74,200.54,2.75,200.54,target,2.751,5,risk_on,2.5,0.92,,32.84,30.444,0,100.6,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,53.82,speculative
NXPI,2024-01-19,2024-01-23,momentum,50.0,203.98,199.91,215.16,2.75,215.16,target,2.747,2,risk_on,2.5,0.89,,27.68,10.725,0,100.6,False,12.5,15.0,19.13,5.0,51.63,1.0,1.0,45.95,speculative
NXPI,2024-03-13,2024-03-14,momentum,61.71,242.41,235.88,258.93,2.53,235.88,stop,-1.0,1,risk_on,2.5,0.898,,35.43,-5.66,3,100.6,False,1.5,18.51,10.0,10.0,40.01,1.0,1.0,35.93,speculative
NXPI,2024-04-26,2024-04-30,momentum,40.0,224.6,219.08,239.78,2.75,239.78,target,2.75,2,neutral,2.75,0.833,,17.23,-2.103,0,100.6,True,12.5,12.0,4.27,5.0,33.77,1.0,0.7,19.69,speculative
NXPI,2024-06-21,2024-07-01,breakout,50.0,262.3,254.78,283.34,2.8,254.78,stop,-1.0,6,risk_on,2.5,0.86,,17.39,2.28,0,100.6,False,15.0,15.0,8.93,5.0,43.93,1.0,1.0,37.78,speculative
NXPI,2024-07-17,2024-07-19,breakout,60.0,267.39,259.76,290.3,3.0,259.76,stop,-1.0,2,risk_on,2.5,0.88,,16.78,-5.011,2,100.6,False,25.0,18.0,4.02,9.0,56.02,1.0,1.0,49.3,speculative
NXPI,2024-08-19,2024-09-03,momentum,59.0,241.92,233.96,263.8,2.75,233.96,stop,-1.0,10,neutral,2.75,0.831,,22.35,-4.202,1,100.6,True,12.5,17.7,7.13,7.0,44.33,1.0,0.7,25.79,speculative
NXPI,2024-10-31,2024-11-05,breakout,45.0,227.95,220.98,248.86,3.0,220.98,stop,-1.0,3,neutral,2.75,0.775,,15.56,-1.763,1,100.6,False,25.0,13.5,3.32,7.0,48.82,1.0,1.0,37.84,speculative
NXPI,2025-06-23,2025-07-02,momentum,43.71,207.61,202.02,223.0,2.75,223.0,target,2.753,7,neutral,2.75,0.858,,20.22,-2.68,1,100.6,False,12.5,13.11,5.98,7.0,38.59,1.0,1.0,33.11,speculative
NXPI,2025-08-13,2025-08-15,momentum,60.0,213.0,206.84,229.95,2.75,229.95,target,2.752,2,risk_on,2.5,0.928,,16.8,14.504,0,100.6,True,12.5,18.0,14.03,5.0,49.53,1.0,0.7,32.17,speculative
NXPI,2025-09-10,2025-09-11,reversion,50.0,216.18,214.21,221.11,2.5,221.11,target,2.503,1,risk_on,2.5,0.937,,16.07,5.797,0,100.6,False,0.0,15.0,13.61,5.0,33.61,1.0,1.0,31.49,speculative
NXPI,2025-10-21,2025-10-23,momentum,44.0,216.83,211.45,231.61,2.75,211.45,stop,-1.0,2,risk_on,2.5,0.89,,20.97,3.78,1,100.6,False,12.5,13.2,13.97,7.0,46.67,1.0,1.0,41.54,speculative
NXPI,2025-12-02,2025-12-03,momentum,80.0,197.26,191.19,213.93,2.75,213.93,target,2.751,1,risk_on,2.5,0.891,,39.0,0.872,2,100.6,True,12.5,24.0,11.74,9.0,57.24,1.0,0.7,35.7,speculative
NXPI,2025-12-17,2025-12-18,momentum,61.71,225.05,221.88,233.77,2.75,221.88,stop,-1.0,1,neutral,2.75,0.826,,38.97,7.103,4,100.6,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,50.39,speculative
NXPI,2025-12-26,2025-12-29,momentum,54.86,224.14,220.88,233.1,2.75,220.88,stop,-1.0,1,risk_on,2.5,0.921,,32.47,-1.932,1,100.6,False,12.5,16.46,10.0,7.0,45.96,1.0,1.0,42.33,speculative
NXPI,2026-01-21,2026-01-29,momentum,48.86,234.13,227.58,251.15,2.6,227.58,stop,-1.0,6,risk_on,2.5,0.871,,27.54,-6.879,0,100.6,False,5.0,14.66,9.08,5.0,33.74,1.0,1.0,29.39,speculative
NXPI,2026-05-14,2026-05-15,momentum,85.0,293.01,285.51,313.65,2.75,285.51,stop,-1.0,1,risk_on,2.5,0.882,,46.92,32.0,6,100.6,False,12.5,25.5,20.0,10.0,68.0,1.0,1.0,59.98,medium
ALAB,2025-06-16,2025-06-23,momentum,77.0,93.05,88.59,105.32,2.75,88.59,stop,-1.0,4,neutral,2.75,0.846,,22.06,-11.244,1,82.7,False,12.5,23.1,7.02,7.0,49.62,1.0,1.0,41.98,speculative
ALAB,2025-07-08,2025-07-21,momentum,44.0,90.79,85.45,104.27,2.52,104.27,target,2.524,9,risk_on,2.5,0.895,,19.79,-20.581,1,82.7,False,1.0,13.2,5.74,7.0,26.94,1.0,1.0,24.11,speculative
ALAB,2025-10-02,2025-10-14,momentum,70.0,206.66,194.23,240.82,2.75,194.23,stop,-1.0,8,risk_on,2.5,0.89,,30.37,37.015,0,82.7,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,52.06,speculative
ALAB,2025-10-31,2025-11-03,momentum,67.0,172.8,164.97,194.33,2.75,194.33,target,2.75,1,risk_on,2.5,0.879,,21.82,-25.002,2,82.7,True,12.5,20.1,6.9,9.0,48.5,1.0,0.7,29.84,speculative
ALAB,2025-12-19,2026-01-12,momentum,60.0,153.18,141.32,185.79,2.75,172.57,time,1.635,14,risk_on,2.5,0.95,,12.26,8.669,0,82.7,True,12.5,18.0,10.0,5.0,45.5,1.0,0.7,30.26,speculative
ALAB,2026-02-09,2026-02-11,momentum,40.0,164.36,150.62,199.39,2.55,150.62,stop,-1.0,2,risk_on,2.5,0.905,,13.91,16.335,0,82.7,True,2.5,12.0,10.0,5.0,29.5,1.0,0.7,18.69,speculative
ADI,2023-05-08,2023-05-09,momentum,44.0,174.05,171.57,180.87,2.75,171.57,stop,-1.0,1,risk_on,2.5,0.91,,18.96,11.22,1,93.5,False,12.5,13.2,15.26,7.0,47.96,1.0,1.0,43.64,speculative
ADI,2023-05-17,2023-05-24,momentum,47.0,174.5,170.82,184.15,2.62,170.82,stop,-1.0,5,risk_on,2.5,0.911,,17.94,26.444,1,93.5,False,6.0,14.1,14.68,7.0,41.78,1.0,1.0,38.06,speculative
ADI,2023-06-08,2023-06-13,momentum,59.0,171.26,167.35,182.01,2.75,182.01,target,2.749,3,risk_on,2.5,0.94,,22.43,35.069,1,93.5,False,12.5,17.7,17.16,7.0,54.36,1.0,1.0,51.1,speculative
ADI,2023-06-26,2023-07-03,momentum,40.29,178.14,175.04,186.67,2.75,186.67,target,2.752,5,risk_on,2.5,0.918,,13.8,7.051,2,93.5,False,12.5,12.09,10.0,9.0,43.59,1.0,1.0,40.02,speculative
ADI,2023-08-15,2023-08-16,reversion,47.0,173.21,171.89,176.52,2.5,171.89,stop,-1.0,1,risk_on,2.5,0.862,,18.63,-5.124,0,93.5,False,0.0,14.1,5.07,5.0,24.17,1.0,1.0,20.83,speculative
ADI,2023-08-29,2023-09-05,momentum,50.57,171.25,169.54,175.96,2.75,175.96,target,2.754,4,risk_on,2.5,0.901,,28.43,3.727,0,93.5,False,12.5,15.17,16.87,5.0,49.54,1.0,1.0,44.64,speculative
ADI,2023-09-18,2023-09-21,momentum,43.71,171.37,168.66,178.82,2.75,168.66,stop,-1.0,3,neutral,2.75,0.852,,23.59,9.973,1,93.5,False,12.5,13.11,17.6,7.0,50.21,1.0,1.0,42.78,speculative
ADI,2023-11-29,2023-12-11,momentum,85.0,174.5,171.48,182.81,2.75,182.81,target,2.752,8,risk_on,2.5,0.92,,31.83,11.444,5,93.5,False,12.5,25.5,20.0,10.0,68.0,1.0,1.0,62.56,medium
ADI,2024-06-06,2024-06-25,momentum,70.0,225.89,220.57,239.25,2.51,220.57,stop,-1.0,12,risk_on,2.5,0.899,,45.5,23.966,0,93.5,False,0.5,21.0,20.0,5.0,46.5,1.0,1.0,41.8,speculative
ADI,2024-07-03,2024-07-12,momentum,50.0,222.53,218.04,233.78,2.51,233.78,target,2.506,6,risk_on,2.5,0.893,,30.43,10.768,0,93.5,False,0.5,15.0,20.0,5.0,40.5,1.0,1.0,36.17,speculative
ADI,2024-07-31,2024-08-01,momentum,44.0,222.5,217.88,235.2,2.75,217.88,stop,-1.0,1,risk_on,2.5,0.88,,27.28,-4.002,1,93.5,False,12.5,13.2,8.98,7.0,41.68,1.0,1.0,36.68,speculative
ADI,2024-08-15,2024-08-21,momentum,67.0,210.09,205.75,222.02,2.75,222.02,target,2.749,4,neutral,2.75,0.833,,32.23,-6.864,2,93.5,True,12.5,20.1,10.0,9.0,51.6,1.0,0.7,30.09,speculative
ADI,2024-08-28,2024-09-03,momentum,57.0,219.82,213.44,237.35,2.75,213.44,stop,-1.0,3,neutral,2.75,0.824,,23.29,-2.695,1,93.5,False,12.5,17.1,7.48,7.0,44.08,1.0,1.0,36.32,speculative
ADI,2024-10-08,2024-10-28,momentum,42.0,222.51,217.19,237.14,2.75,224.75,time,0.421,14,neutral,2.75,0.82,,13.61,6.675,1,93.5,False,12.5,12.6,10.0,7.0,42.1,1.0,1.0,34.52,speculative
ADI,2024-11-25,2024-11-26,momentum,40.0,210.8,208.06,218.34,2.75,218.34,target,2.752,1,risk_on,2.5,0.92,,16.55,6.773,0,93.5,True,12.5,12.0,13.89,5.0,43.39,1.0,0.7,27.94,speculative
ADI,2024-12-12,2024-12-17,momentum,43.71,213.04,208.72,224.92,2.75,208.72,stop,-1.0,3,risk_on,2.5,0.882,,19.14,7.168,1,93.5,False,12.5,13.11,15.37,7.0,47.98,1.0,1.0,42.32,speculative
ADI,2024-12-24,2025-01-13,momentum,40.0,210.11,205.64,222.39,2.75,205.64,stop,-1.0,11,risk_on,2.5,0.86,,15.08,-4.027,0,93.5,False,12.5,12.0,3.05,5.0,32.55,1.0,1.0,27.99,speculative
ADI,2025-02-14,2025-02-18,momentum,40.0,204.81,201.12,214.95,2.75,214.95,target,2.748,1,risk_on,2.5,0.876,,12.75,-1.027,0,93.5,False,12.5,12.0,0.0,5.0,29.5,1.0,1.0,25.84,speculative
ADI,2025-06-23,2025-07-02,momentum,70.0,226.3,221.05,240.72,2.75,240.72,target,2.747,7,neutral,2.75,0.858,,24.27,6.428,0,93.5,False,12.5,21.0,17.85,5.0,56.35,1.0,1.0,48.35,speculative
ADI,2025-08-05,2025-08-12,reversion,62.0,218.35,215.28,226.04,2.5,226.04,target,2.505,5,risk_on,2.5,0.882,,24.76,-0.339,0,93.5,False,0.0,18.6,8.04,5.0,31.64,1.0,1.0,27.91,speculative
ADI,2025-10-07,2025-10-08,reversion,42.0,232.2,230.1,237.45,2.5,237.45,target,2.5,1,risk_on,2.5,0.891,,20.58,-9.656,0,93.5,False,0.0,12.6,6.19,5.0,23.79,1.0,1.0,21.2,speculative
ADI,2025-10-17,2025-10-30,momentum,52.0,237.23,232.4,250.52,2.75,232.4,stop,-1.0,9,neutral,2.75,0.85,,29.7,0.573,0,93.5,False,12.5,15.6,11.03,5.0,44.13,1.0,1.0,37.51,speculative
ADI,2025-11-12,2025-11-17,momentum,65.0,233.38,228.63,246.43,2.75,228.63,stop,-1.0,3,risk_on,2.5,0.86,,23.61,1.85,0,93.5,False,12.5,19.5,11.3,5.0,48.3,1.0,1.0,41.54,speculative
ADI,2025-12-17,2026-01-06,momentum,61.71,275.34,269.3,291.94,2.75,291.94,target,2.748,12,neutral,2.75,0.826,,37.24,14.803,3,93.5,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,50.39,speculative
MCHP,2023-04-18,2023-04-20,momentum,40.0,74.54,72.55,80.03,2.75,72.55,stop,-1.0,2,risk_on,2.5,0.907,,10.45,-6.929,3,100.1,False,12.5,12.0,0.0,10.0,34.5,1.0,1.0,31.29,speculative
MCHP,2023-05-17,2023-05-22,momentum,46.29,69.46,67.93,73.67,2.75,73.67,target,2.752,3,risk_on,2.5,0.911,,22.25,20.394,3,100.1,False,12.5,13.89,17.09,10.0,53.48,1.0,1.0,48.72,speculative
MCHP,2023-07-25,2023-08-03,momentum,64.0,84.04,81.85,90.0,2.72,81.85,stop,-1.0,7,risk_on,2.5,0.934,,20.17,5.66,1,100.1,False,11.0,19.2,15.95,7.0,53.15,1.0,1.0,49.64,speculative
MCHP,2023-08-11,2023-08-15,reversion,47.0,76.26,75.49,78.18,2.5,75.49,stop,-1.0,2,risk_on,2.5,0.874,,23.58,-5.847,1,100.1,False,0.0,14.1,7.59,7.0,28.69,1.0,1.0,25.08,speculative
MCHP,2023-09-01,2023-09-07,momentum,46.29,76.21,74.93,79.75,2.75,74.93,stop,-1.0,3,risk_on,2.5,0.904,,28.65,5.934,2,100.1,False,12.5,13.89,19.49,9.0,54.88,1.0,1.0,49.61,speculative
MCHP,2023-11-29,2023-12-07,momentum,70.0,77.31,76.09,80.66,2.75,80.66,target,2.746,6,risk_on,2.5,0.92,,26.64,22.02,0,100.1,False,12.5,21.0,18.74,5.0,57.24,1.0,1.0,52.66,speculative
MCHP,2024-01-19,2024-01-23,momentum,50.0,81.3,79.26,86.77,2.68,86.77,target,2.681,2,risk_on,2.5,0.89,,23.91,6.147,0,100.1,True,9.0,15.0,17.72,5.0,46.72,1.0,0.7,29.11,speculative
MCHP,2024-02-29,2024-03-01,momentum,40.0,78.63,77.08,82.9,2.75,82.9,target,2.755,1,risk_on,2.5,0.922,,12.89,8.514,2,100.1,False,12.5,12.0,10.0,9.0,43.5,1.0,1.0,40.11,speculative
MCHP,2024-03-27,2024-04-12,momentum,64.0,83.5,81.29,89.44,2.69,81.29,stop,-1.0,11,risk_on,2.5,0.921,,19.73,4.561,1,100.1,False,9.5,19.2,14.82,7.0,50.52,1.0,1.0,46.53,speculative
MCHP,2024-06-24,2024-07-03,reversion,50.0,84.89,83.48,88.42,2.5,88.42,target,2.504,7,risk_on,2.5,0.865,,13.23,2.131,0,100.1,False,0.0,15.0,4.26,5.0,24.26,1.0,1.0,20.98,speculative
MCHP,2024-07-22,2024-07-24,momentum,50.0,87.55,85.09,94.3,2.74,85.09,stop,-1.0,2,risk_on,2.5,0.88,,22.1,0.147,0,100.1,False,12.0,15.0,7.33,5.0,39.33,1.0,1.0,34.61,speculative
MCHP,2025-07-21,2025-07-23,momentum,48.86,72.42,70.51,77.66,2.75,70.51,stop,-1.0,2,risk_on,2.5,0.89,,36.93,-2.482,0,100.1,False,12.5,14.66,10.0,5.0,42.16,1.0,1.0,37.52,speculative
MCHP,2025-08-22,2025-09-02,momentum,80.0,65.15,62.98,71.11,2.75,62.98,stop,-1.0,6,risk_on,2.5,0.94,,25.37,-19.264,2,100.1,True,12.5,24.0,8.26,9.0,53.76,1.0,0.7,35.37,speculative
MCHP,2025-09-17,2025-10-07,momentum,40.0,63.85,62.08,68.71,2.75,64.0,time,0.086,14,risk_on,2.5,0.907,,16.97,10.909,0,100.1,False,12.5,12.0,14.13,5.0,43.63,1.0,1.0,39.57,speculative
MCHP,2025-12-17,2026-01-06,momentum,61.71,65.03,62.85,71.02,2.75,71.02,target,2.748,12,neutral,2.75,0.826,,38.21,94.125,2,100.1,False,12.5,18.51,20.0,9.0,60.01,1.0,1.0,49.57,speculative
MCHP,2026-01-23,2026-01-28,momentum,50.0,73.99,71.86,79.84,2.75,79.84,target,2.746,3,risk_on,2.5,0.919,,42.62,7.68,0,100.1,False,12.5,15.0,20.0,5.0,52.5,1.0,1.0,48.25,speculative
MCHP,2026-02-06,2026-02-23,breakout,50.0,75.57,72.95,83.41,3.0,76.6,time,0.395,10,risk_on,2.5,0.865,,36.27,-1.431,2,100.1,False,25.0,15.0,10.0,9.0,59.0,1.0,1.0,51.03,speculative
MCHP,2026-05-15,2026-05-18,momentum,61.71,96.4,93.62,104.06,2.75,93.62,stop,-1.0,1,neutral,2.75,0.829,,51.19,51.593,5,100.1,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,50.58,speculative
ORCL,2023-04-25,2023-04-26,momentum,61.71,91.63,90.35,95.16,2.75,90.35,stop,-1.0,1,neutral,2.75,0.854,,39.58,66.793,5,43.9,False,12.5,18.51,20.0,5.65,56.66,1.0,1.0,48.39,speculative
